thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
171,0,171,[np.float64(0.10888888888888888)],[np.float64(0.4688888888888889)],[1],[0],[0],[1.13473262503976],['target'],171,0,171,0,230.10860823700204,,5,230.0911995099741,230.10860823700204,230.10860823700204,0.04287700797431171,231.2260213549598,[np.float64(0.10888888888888888)],[np.float64(0.4688888888888889)],[1],[0],[0],[1.13473262503976],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
172,0,172,[np.float64(-0.34)],[np.float64(0.4033333333333333)],[1],[0],[0],[1.0636872519971803],['target'],172,0,172,0,231.28307058598148,,5,231.26779293100117,231.28307058598148,231.28307058598148,0.04162680305307731,232.33158806199208,[np.float64(-0.34)],[np.float64(0.4033333333333333)],[1],[0],[0],[1.0636872519971803],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
173,0,173,[np.float64(0.023333333333333334)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.0130693700048141],['target'],173,0,173,0,232.4372255569906,,10,232.4141050259932,232.4372255569906,232.4372255569906,0.08235080901067704,233.42726703098742,[np.float64(0.023333333333333334)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.0130693700048141],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
174,0,174,[np.float64(0.47444444444444445)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.6137001490569673],['target'],174,0,174,0,233.48524214496138,,5,233.46976450894726,233.48524214496138,233.48524214496138,0.04231721302494407,235.0835736139561,[np.float64(0.47444444444444445)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.6137001490569673],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
175,0,175,[np.float64(-0.3688888888888889)],[np.float64(-0.3211111111111111)],[1],[0],[0],[1.475458029017318],['target'],175,0,175,0,235.1418276669574,,5,235.12676016398473,235.1418276669574,235.1418276669574,0.04300804698141292,236.6023507519858,[np.float64(-0.3688888888888889)],[np.float64(-0.3211111111111111)],[1],[0],[0],[1.475458029017318],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
176,0,176,[np.float64(0.15666666666666668)],[np.float64(-0.41888888888888887)],[1],[0],[0],[1.1657446199678816],['target'],176,0,176,0,236.70805021899287,,10,236.68511056998977,236.70805021899287,236.70805021899287,0.08251586300320923,237.851007945952,[np.float64(0.15666666666666668)],[np.float64(-0.41888888888888887)],[1],[0],[0],[1.1657446199678816],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
177,0,177,[np.float64(0.12444444444444444)],[np.float64(-0.09444444444444444)],[1],[0],[0],[0.9230428170412779],['target'],177,0,177,0,237.95570289494935,,10,237.93454330199165,237.95570289494935,237.95570289494935,0.08331103395903483,238.85767598595703,[np.float64(0.12444444444444444)],[np.float64(-0.09444444444444444)],[1],[0],[0],[0.9230428170412779],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
178,0,178,[np.float64(-0.1688888888888889)],[np.float64(0.2922222222222222)],[1],[0],[0],[1.1685581330093555],['target'],178,0,178,0,238.91569052799605,,5,238.899741686997,238.91569052799605,238.91569052799605,0.04188563401112333,240.06847887096228,[np.float64(-0.1688888888888889)],[np.float64(0.2922222222222222)],[1],[0],[0],[1.1685581330093555],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
179,0,179,[np.float64(0.3333333333333333)],[np.float64(0.14888888888888888)],[1],[0],[0],[1.1313075719517656],['target'],179,0,179,0,240.12603368394775,,5,240.11076460196637,240.12603368394775,240.12603368394775,0.04208473797189072,241.24216843495378,[np.float64(0.3333333333333333)],[np.float64(0.14888888888888888)],[1],[0],[0],[1.1313075719517656],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
180,0,180,[np.float64(0.35)],[np.float64(0.20444444444444446)],[1],[0],[0],[0.9080245590303093],['target'],180,0,180,0,241.34486115397885,,10,241.32380377996014,241.34486115397885,241.34486115397885,0.08147548197302967,242.23194024898112,[np.float64(0.35)],[np.float64(0.20444444444444446)],[1],[0],[0],[0.9080245590303093],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
181,0,181,[np.float64(-0.4633333333333333)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.2233257230254821],['target'],181,0,181,0,242.29154375300277,,5,242.2750213999534,242.29154375300277,242.29154375300277,0.04284072405425832,243.4984660949558,[np.float64(-0.4633333333333333)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.2233257230254821],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
182,0,182,[np.float64(0.4266666666666667)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.9748313020099886],['target'],182,0,182,0,243.5566675029695,,5,243.54107171297073,243.5566675029695,243.5566675029695,0.042403455008752644,245.51603334594984,[np.float64(0.4266666666666667)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.9748313020099886],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
183,0,183,[np.float64(-0.04111111111111111)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.457749726017937],['target'],183,0,183,0,245.62199789000442,,10,245.60058896197006,245.62199789000442,245.62199789000442,0.08438141201622784,247.05844377400354,[np.float64(-0.04111111111111111)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.457749726017937],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
184,0,184,[np.float64(0.07222222222222222)],[np.float64(-0.08333333333333333)],[1],[0],[0],[1.2725377479800954],['target'],184,0,184,0,247.16145655699074,,10,247.14095251995604,247.16145655699074,247.16145655699074,0.08229423203738406,248.41359578998527,[np.float64(0.07222222222222222)],[np.float64(-0.08333333333333333)],[1],[0],[0],[1.2725377479800954],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
185,0,185,[np.float64(-0.2411111111111111)],[np.float64(-0.4577777777777778)],[1],[0],[0],[1.8845295750070363],['target'],185,0,185,0,248.5201892289915,,10,248.4972288759891,248.5201892289915,248.5201892289915,0.0834194109775126,250.38186741096433,[np.float64(-0.2411111111111111)],[np.float64(-0.4577777777777778)],[1],[0],[0],[1.8845295750070363],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
186,0,186,[np.float64(0.4222222222222222)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.1262284549884498],['target'],186,0,186,0,250.44221121195005,,5,250.4247325239703,250.44221121195005,250.44221121195005,0.04265061696060002,251.55105861800257,[np.float64(0.4222222222222222)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.1262284549884498],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
187,0,187,[np.float64(-0.1388888888888889)],[np.float64(-0.32)],[1],[0],[0],[1.3329774520243518],['target'],187,0,187,0,251.6093296399922,,5,251.59276613395195,251.6093296399922,251.6093296399922,0.04155687097227201,252.92585163697368,[np.float64(-0.1388888888888889)],[np.float64(-0.32)],[1],[0],[0],[1.3329774520243518],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
188,0,188,[np.float64(0.25666666666666665)],[np.float64(0.2677777777777778)],[1],[0],[0],[2.12049590802053],['target'],188,0,188,0,253.02922457898967,,10,253.00844156800304,253.02922457898967,253.02922457898967,0.0824153830180876,255.12902918295003,[np.float64(0.25666666666666665)],[np.float64(0.2677777777777778)],[1],[0],[0],[2.12049590802053],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
189,0,189,[np.float64(-0.23555555555555555)],[np.float64(-0.4266666666666667)],[1],[0],[0],[1.170710381004028],['target'],189,0,189,0,255.18834384297952,,5,255.17099446599605,255.18834384297952,255.18834384297952,0.04178818402579054,256.34179614298046,[np.float64(-0.23555555555555555)],[np.float64(-0.4266666666666667)],[1],[0],[0],[1.170710381004028],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
190,0,190,[np.float64(-0.12)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.1359714159625582],['target'],190,0,190,0,256.44350614695577,,10,256.4229423639481,256.44350614695577,256.44350614695577,0.08100219100015238,257.5590039649978,[np.float64(-0.12)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.1359714159625582],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
191,0,191,[np.float64(-0.16666666666666666)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.022944402997382],['target'],191,0,191,0,257.6177531229914,,5,257.602164530952,257.6177531229914,257.6177531229914,0.042978946992661804,258.62521733599715,[np.float64(-0.16666666666666666)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.022944402997382],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
192,0,192,[np.float64(0.058888888888888886)],[np.float64(0.10888888888888888)],[1],[0],[0],[1.0004182640113868],['target'],192,0,192,0,258.72804866498336,,10,258.70685643999605,258.72804866498336,258.72804866498336,0.08145910600433126,259.7074067919748,[np.float64(0.058888888888888886)],[np.float64(0.10888888888888888)],[1],[0],[0],[1.0004182640113868],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
193,0,193,[np.float64(0.04111111111111111)],[np.float64(-0.26222222222222225)],[1],[0],[0],[1.0812725609866902],['target'],193,0,193,0,259.7659436359536,,5,259.75013371097157,259.7659436359536,259.7659436359536,0.04247699899133295,260.83154012897285,[np.float64(0.04111111111111111)],[np.float64(-0.26222222222222225)],[1],[0],[0],[1.0812725609866902],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
194,0,194,[np.float64(0.20444444444444446)],[np.float64(0.16777777777777778)],[1],[0],[0],[1.255832939001266],['target'],194,0,194,0,260.89214732695837,,5,260.87443267495837,260.89214732695837,260.89214732695837,0.04271338600665331,262.13037540199,[np.float64(0.20444444444444446)],[np.float64(0.16777777777777778)],[1],[0],[0],[1.255832939001266],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
195,0,195,[np.float64(0.11666666666666667)],[np.float64(0.008888888888888889)],[1],[0],[0],[0.9655565110151656],['target'],195,0,195,0,262.2364881139947,,10,262.21367413998814,262.2364881139947,262.2364881139947,0.0831228099996224,263.1793242849526,[np.float64(0.11666666666666667)],[np.float64(0.008888888888888889)],[1],[0],[0],[0.9655565110151656],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
196,0,196,[np.float64(0.05444444444444444)],[np.float64(-0.03333333333333333)],[1],[0],[0],[0.9406774470116943],['target'],196,0,196,0,263.28284825000446,,10,263.26204234699253,263.28284825000446,263.28284825000446,0.08253676601452753,264.20286276296247,[np.float64(0.05444444444444444)],[np.float64(-0.03333333333333333)],[1],[0],[0],[0.9406774470116943],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
197,0,197,[np.float64(-0.22555555555555556)],[np.float64(-0.4)],[1],[0],[0],[1.1850917710107751],['target'],197,0,197,0,264.30724255996756,,10,264.285985015973,264.30724255996756,264.30724255996756,0.08284752501640469,265.4712138979812,[np.float64(-0.22555555555555556)],[np.float64(-0.4)],[1],[0],[0],[1.1850917710107751],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
198,0,198,[np.float64(-0.11222222222222222)],[np.float64(0.20555555555555555)],[1],[0],[0],[1.1655308580375277],['target'],198,0,198,0,265.5301088729757,,5,265.5146049189498,265.5301088729757,265.5301088729757,0.043122517003212124,266.68027299497044,[np.float64(-0.11222222222222222)],[np.float64(0.20555555555555555)],[1],[0],[0],[1.1655308580375277],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
199,0,199,[np.float64(0.04888888888888889)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.3695836159749888],['target'],199,0,199,0,266.78671562095406,,10,266.76482775900513,266.78671562095406,266.78671562095406,0.08432878699386492,268.1345321639674,[np.float64(0.04888888888888889)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.3695836159749888],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
